icmT,accX,accY,accZ,accT,gyrX,gyrY,gyrZ,gyrT,magX,magY,magZ,magT,accX_,accY_,accZ_,gyrX_,gyrY_,gyrZ_,magX_,magY_,magZ_,roll,pitch,yaw,roll_,pitch_,yaw_
91090.000000,-0.426269,-0.782715,-0.562012,9109.000000,0.667572,-19.897461,-0.549316,9109.000000,42.795959,25.144485,-14.841415,9109.000000,-0.408934,-0.771758,-0.486993,2.517083,-22.713375,-0.859524,0.827985,0.487450,-0.277189,-26.957079,36.876419,31.483665,-26.957079,36.876419,31.483665
91100.000000,-0.351074,-0.736816,-0.537598,9110.000000,-2.563477,0.179291,0.545502,9110.000000,42.795959,24.844498,-14.541412,9110.000000,-0.412629,-0.769618,-0.487264,-4.156902,-1.459696,0.255678,0.828458,0.486227,-0.277922,-26.987242,36.810791,31.485785,-26.987242,36.810791,31.485785
91110.000000,-0.318848,-0.760742,-0.513183,9111.000000,-4.211426,12.264252,-0.366211,9111.000000,43.245956,24.844498,-14.541412,9111.000000,-0.414133,-0.767647,-0.489094,-5.522375,10.347928,-0.644238,0.828990,0.484899,-0.278656,-27.010830,36.765900,31.605942,-27.010830,36.765900,31.605942
91120.000000,-0.341797,-0.790527,-0.535644,9112.000000,-4.760742,21.053314,-1.770020,9112.000000,42.495956,25.894485,-15.291412,9112.000000,-0.413025,-0.766459,-0.491885,-5.699991,17.959848,-1.935917,0.829234,0.483967,-0.279546,-27.019650,36.731052,31.809973,-27.019650,36.731052,31.809973
91130.000000,-0.378906,-0.811523,-0.539551,9113.000000,-4.760742,23.860931,-3.417969,9113.000000,42.645950,25.894485,-16.341415,9113.000000,-0.410000,-0.766026,-0.495080,-5.315522,19.135193,-3.343988,0.828613,0.483991,-0.281343,-27.008902,36.700577,32.039276,-27.008902,36.700577,32.039276
91140.000000,-0.420410,-0.820312,-0.541016,9114.000000,-4.089355,21.236420,-2.197266,9114.000000,42.645950,24.994492,-14.691406,9114.000000,-0.406245,-0.765996,-0.498212,-4.301445,14.942232,-1.875712,0.827294,0.484675,-0.284033,-27.005974,36.667450,32.241600,-27.005974,36.667450,32.241600
91150.000000,-0.458008,-0.834472,-0.529297,9115.000000,-3.051758,15.621185,-1.342773,9115.000000,42.345963,24.994492,-14.691406,9115.000000,-0.402942,-0.766076,-0.500765,-3.007040,8.188556,-0.875484,0.826092,0.485336,-0.286392,-27.007565,36.627441,32.387753,-27.007565,36.627441,32.387753
91160.000000,-0.466308,-0.843262,-0.522461,9116.000000,-0.732422,8.663177,0.484467,9116.000000,41.445953,25.744492,-14.391418,9116.000000,-0.400830,-0.766177,-0.502304,-0.585288,0.693741,0.973484,0.825077,0.486225,-0.287807,-27.024492,36.567047,32.464672,-27.024492,36.567047,32.464672
91170.000000,-0.490234,-0.833008,-0.521973,9117.000000,-0.305176,3.353119,0.972748,9117.000000,41.445953,24.394485,-14.841415,9117.000000,-0.400181,-0.766256,-0.502699,-0.177098,-4.590119,1.380795,0.823993,0.487571,-0.288635,-27.045057,36.504032,32.489529,-27.045057,36.504032,32.489529
91180.000000,-0.496582,-0.810058,-0.538574,9118.000000,-2.014160,-0.793457,0.911713,9118.000000,43.395950,24.394485,-14.841415,9118.000000,-0.401121,-0.766043,-0.502274,-1.846342,-8.294458,1.222811,0.823327,0.488334,-0.289244,-27.065847,36.458725,32.474228,-27.065847,36.458725,32.474228
91190.000000,-0.446777,-0.796387,-0.541016,9119.000000,-3.417969,-2.746582,0.789642,9119.000000,44.145950,24.244492,-14.991409,9119.000000,-0.403248,-0.765328,-0.501661,-3.074769,-9.554365,1.015257,0.823749,0.487454,-0.289528,-27.087959,36.427929,32.439655,-27.087959,36.427929,32.439655
91200.000000,-0.398926,-0.748047,-0.533203,9120.000000,-5.187988,-2.563477,-0.793457,9120.000000,44.145950,24.544495,-15.441406,9120.000000,-0.405528,-0.764234,-0.501490,-4.537427,-8.627648,-0.576024,0.825195,0.485003,-0.289526,-27.097462,36.415668,32.405811,-27.097462,36.415668,32.405811
91210.000000,-0.374512,-0.739258,-0.541992,9121.000000,-5.798340,0.911713,-0.427246,9121.000000,43.545959,24.544495,-15.441406,9121.000000,-0.407084,-0.762920,-0.502230,-4.749307,-4.598104,-0.165231,0.827018,0.481801,-0.289672,-27.113001,36.411316,32.404671,-27.113001,36.411316,32.404671
91220.000000,-0.327148,-0.741211,-0.530762,9122.000000,-6.164551,6.343842,0.362396,9122.000000,44.295959,25.444489,-14.541412,9122.000000,-0.407307,-0.761610,-0.504035,-4.691693,0.978106,0.616289,0.828723,0.478836,-0.289715,-27.137047,36.413437,32.454861,-27.137047,36.413437,32.454861
91230.000000,-0.317383,-0.734375,-0.527832,9123.000000,-5.981445,12.935638,2.010345,9123.000000,44.295959,25.444489,-16.341415,9123.000000,-0.405753,-0.760640,-0.506747,-4.095805,7.185779,2.150039,0.830043,0.476669,-0.289509,-27.175549,36.417225,32.567020,-27.175549,36.417225,32.567020
91240.000000,-0.298340,-0.743652,-0.507324,9124.000000,-5.798340,17.635345,2.132416,9124.000000,43.545959,25.444489,-16.341415,9124.000000,-0.402385,-0.760243,-0.510017,-3.535104,11.028630,2.085690,0.830622,0.475318,-0.290068,-27.210768,36.422825,32.722816,-27.210768,36.422825,32.722816
91250.000000,-0.331055,-0.777832,-0.479004,9125.000000,-5.676270,19.771576,1.583099,9125.000000,42.495956,25.894485,-13.791412,9125.000000,-0.397592,-0.760677,-0.513119,-3.067101,12.050996,1.376721,0.830385,0.475155,-0.291014,-27.233971,36.430035,32.897503,-27.233971,36.430035,32.897503
91260.000000,-0.361816,-0.815918,-0.467285,9126.000000,-3.479004,16.292572,-0.244141,9126.000000,42.495956,25.144485,-13.791412,9126.000000,-0.392166,-0.762192,-0.515044,-0.642285,7.569684,-0.499560,0.829756,0.476505,-0.290599,-27.231436,36.416496,33.034958,-27.231436,36.416496,33.034958
91270.000000,-0.400879,-0.837402,-0.490723,9127.000000,-4.028320,11.348724,-2.319336,9127.000000,43.695953,25.144485,-13.791412,9127.000000,-0.387000,-0.764702,-0.515230,-1.048435,2.039601,-2.451604,0.829334,0.478515,-0.288494,-27.200937,36.407059,33.120045,-27.200937,36.407059,33.120045
91280.000000,-0.442871,-0.817871,-0.500976,9128.000000,-3.479004,6.282806,-2.075195,9128.000000,43.245956,24.544495,-13.641418,9128.000000,-0.382974,-0.767623,-0.513892,-0.365200,-3.144764,-2.009868,0.829520,0.480102,-0.285303,-27.166882,36.389027,33.151031,-27.166882,36.389027,33.151031
91290.000000,-0.451660,-0.800781,-0.526367,9129.000000,-2.990723,2.071381,-1.220703,9129.000000,44.145950,25.444489,-14.091415,9129.000000,-0.380810,-0.770149,-0.511717,0.202940,-7.059091,-1.014268,0.830253,0.481008,-0.281623,-27.137794,36.362587,33.136318,-27.137794,36.362587,33.136318
91300.000000,-0.451660,-0.788086,-0.536621,9130.000000,-1.831055,-1.342773,0.240326,9130.000000,44.145950,24.244492,-13.941406,9130.000000,-0.380596,-0.771728,-0.509493,1.364218,-9.851306,0.480693,0.831380,0.481162,-0.278012,-27.122421,36.321934,33.084133,-27.122421,36.321934,33.084133
91310.000000,-0.427246,-0.777344,-0.533203,9131.000000,-1.953125,-3.540039,0.667572,9131.000000,43.245956,24.244492,-13.941406,9131.000000,-0.381843,-0.772270,-0.507734,1.195566,-11.204883,0.857872,0.832884,0.480368,-0.274864,-27.112709,36.281097,33.007050,-27.112709,36.281097,33.007050
91320.000000,-0.380371,-0.738281,-0.541992,9132.000000,-2.380371,-3.967285,1.033783,9132.000000,42.795959,23.344498,-13.491409,9132.000000,-0.383687,-0.771955,-0.506824,0.744822,-10.707932,1.141357,0.834620,0.478781,-0.272356,-27.109163,36.244537,32.923138,-27.109163,36.244537,32.923138
91330.000000,-0.318359,-0.712890,-0.521973,9133.000000,-3.540039,-1.403809,1.644135,9133.000000,42.795959,26.194489,-13.041412,9133.000000,-0.385020,-0.771064,-0.507169,-0.371005,-7.352016,1.629958,0.836116,0.477462,-0.270076,-27.113785,36.221039,32.862381,-27.113785,36.221039,32.862381
91340.000000,-0.283691,-0.722656,-0.513672,9134.000000,-5.065918,3.902435,1.705170,9134.000000,43.695953,26.194489,-13.041412,9134.000000,-0.384820,-0.770094,-0.508792,-1.740855,-1.630077,1.545411,0.836768,0.477849,-0.267357,-27.119251,36.215309,32.851967,-27.119251,36.215309,32.851967
91350.000000,-0.282715,-0.729980,-0.493652,9135.000000,-7.019043,9.273529,1.094818,9135.000000,43.245956,25.294495,-14.391418,9135.000000,-0.382649,-0.769562,-0.511229,-3.396336,3.673551,0.820003,0.836597,0.479633,-0.264683,-27.116354,36.231720,32.892658,-27.116354,36.231720,32.892658
91360.000000,-0.302246,-0.765625,-0.467773,9136.000000,-8.239746,12.447357,-0.488281,9136.000000,43.245956,24.844498,-14.841415,9136.000000,-0.378858,-0.769828,-0.513646,-4.197633,6.410581,-0.777302,0.835987,0.481342,-0.263504,-27.093309,36.262077,32.963612,-27.093309,36.262077,32.963612
91370.000000,-0.350098,-0.826660,-0.464355,9137.000000,-7.751465,10.189056,-2.502441,9137.000000,43.245956,24.844498,-14.841415,9137.000000,-0.374272,-0.771179,-0.514979,-3.280222,3.694607,-2.648189,0.835185,0.482289,-0.264317,-27.044687,36.287487,33.012665,-27.044687,36.287487,33.012665
91380.000000,-0.422363,-0.874512,-0.455078,9138.000000,-5.187988,3.902435,-3.356934,9138.000000,42.195953,25.144485,-13.791412,9138.000000,-0.370065,-0.773689,-0.514254,-0.443403,-2.657667,-3.240725,0.834273,0.482819,-0.266224,-26.982143,36.284801,33.001549,-26.982143,36.284801,33.001549
91390.000000,-0.457519,-0.851074,-0.491699,9139.000000,-4.516602,-1.892090,-2.746582,9139.000000,43.245956,25.144485,-13.491409,9139.000000,-0.367528,-0.776863,-0.511279,-0.064652,-7.989090,-2.369450,0.833225,0.483663,-0.267967,-26.921953,36.274559,32.936291,-26.921953,36.274559,32.936291
91400.000000,-0.451660,-0.787597,-0.546387,9140.000000,-3.967285,-11.047363,0.545502,9140.000000,42.645950,24.844498,-11.991409,9140.000000,-0.367273,-0.779548,-0.507362,0.982733,-16.051725,1.001893,0.832373,0.484895,-0.268386,-26.893396,36.249104,32.783756,-26.893396,36.249104,32.783756
91410.000000,-0.426758,-0.751465,-0.558594,9141.000000,-4.089355,-13.183594,1.033783,9141.000000,42.645950,26.044495,-10.791412,9141.000000,-0.368940,-0.780697,-0.504376,0.886462,-16.654169,1.400846,0.832116,0.486547,-0.266185,-26.871546,36.221493,32.611774,-26.871546,36.221493,32.611774
91420.000000,-0.378418,-0.733887,-0.569824,9142.000000,-6.103516,-11.779785,0.850677,9142.000000,43.395950,26.044495,-10.791412,9142.000000,-0.371516,-0.780132,-0.503358,-1.014839,-13.756258,1.118374,0.832395,0.488964,-0.260833,-26.851748,36.213497,32.452503,-26.851748,36.213497,32.452503
91430.000000,-0.333984,-0.742187,-0.531250,9143.000000,-5.920410,-6.408691,0.057220,9143.000000,43.995956,25.294495,-13.341415,9143.000000,-0.373733,-0.778478,-0.504278,-0.648869,-7.257877,0.271865,0.833029,0.491392,-0.254159,-26.828169,36.205929,32.343098,-26.828169,36.205929,32.343098
91440.000000,-0.308105,-0.779297,-0.521484,9144.000000,-6.469727,0.667572,-0.793457,9144.000000,43.995956,24.844498,-14.541412,9144.000000,-0.374544,-0.776752,-0.506332,-1.012157,0.346478,-0.558431,0.833852,0.492423,-0.249420,-26.798691,36.207188,32.300560,-26.798691,36.207188,32.300560
91450.000000,-0.302246,-0.802246,-0.510742,9145.000000,-7.385254,7.503510,-0.976562,9145.000000,43.995956,24.094498,-13.041412,9145.000000,-0.373438,-0.775789,-0.508621,-1.691028,7.073089,-0.677460,0.834917,0.491511,-0.247651,-26.767237,36.220409,32.323277,-26.767237,36.220409,32.323277
91460.000000,-0.332031,-0.831543,-0.489746,9146.000000,-6.896973,11.653900,-2.258301,9146.000000,43.395950,24.094498,-13.041412,9146.000000,-0.370668,-0.775961,-0.510383,-0.962986,10.632205,-1.834698,0.836437,0.489042,-0.247409,-26.720427,36.230286,32.384232,-26.720427,36.230286,32.384232
91470.000000,-0.366699,-0.834472,-0.511719,9147.000000,-5.371094,12.874603,-2.197266,9147.000000,42.645950,24.994492,-12.891418,9147.000000,-0.367157,-0.777147,-0.511114,0.699302,11.046162,-1.602190,0.838001,0.486205,-0.247707,-26.670246,36.224960,32.454205,-26.670246,36.224960,32.454205
91480.000000,-0.402832,-0.838867,-0.511230,9148.000000,-5.310059,11.165619,-0.793457,9148.000000,42.645950,25.744492,-12.891418,9148.000000,-0.363985,-0.778818,-0.510841,0.816426,8.580808,-0.098975,0.838846,0.484459,-0.248268,-26.630051,36.217731,32.505363,-26.630051,36.217731,32.505363
91490.000000,-0.433105,-0.827148,-0.546387,9149.000000,-5.310059,7.686615,0.057220,9149.000000,43.095963,25.744492,-12.891418,9149.000000,-0.362022,-0.780325,-0.509935,0.862123,4.599544,0.747710,0.838765,0.484320,-0.248812,-26.595778,36.208698,32.521820,-26.595778,36.208698,32.521820
91500.000000,-0.444336,-0.805664,-0.545410,9150.000000,-5.004883,3.841400,1.033783,9150.000000,42.795959,24.244492,-13.341415,9150.000000,-0.361763,-0.781089,-0.508947,1.192592,0.589106,1.639996,0.838248,0.484886,-0.249451,-26.571018,36.195328,32.501251,-26.571018,36.195328,32.501251
91510.000000,-0.420898,-0.773437,-0.548340,9151.000000,-5.920410,-0.549316,1.827240,9151.000000,42.795959,23.344498,-12.441406,9151.000000,-0.363137,-0.780832,-0.508363,0.322800,-3.604369,2.275070,0.838091,0.484721,-0.250298,-26.556334,36.190765,32.438843,-26.556334,36.190765,32.438843
91520.000000,-0.399902,-0.751953,-0.533203,9152.000000,-5.615234,-3.417969,2.071381,9152.000000,42.645950,23.344498,-12.441406,9152.000000,-0.365570,-0.779640,-0.508449,0.693398,-5.971758,2.322106,0.838759,0.483247,-0.250911,-26.547939,36.184193,32.349178,-26.547939,36.184193,32.349178
91530.000000,-0.354492,-0.757812,-0.525879,9153.000000,-6.408691,-4.455566,1.766205,9153.000000,43.245956,25.294495,-12.291412,9153.000000,-0.368193,-0.777909,-0.509207,-0.021024,-6.363812,1.830923,0.839859,0.481355,-0.250865,-26.540865,36.187477,32.249783,-26.540865,36.187477,32.249783
91540.000000,-0.336914,-0.758789,-0.515137,9154.000000,-5.859375,-4.150391,0.423431,9154.000000,43.245956,24.094498,-13.041412,9154.000000,-0.370111,-0.776192,-0.510434,0.609797,-5.414064,0.382077,0.840807,0.479969,-0.250347,-26.524059,36.187740,32.153790,-26.524059,36.187740,32.153790
91550.000000,-0.332519,-0.795898,-0.504394,9155.000000,-6.225586,-2.380371,0.972748,9155.000000,42.645950,24.094498,-13.041412,9155.000000,-0.370836,-0.774978,-0.511751,0.308937,-3.123423,0.864840,0.841538,0.478822,-0.250085,-26.514544,36.193768,32.075993,-26.514544,36.193768,32.075993
91560.000000,-0.332519,-0.809082,-0.512695,9156.000000,-6.225586,0.057220,0.728607,9156.000000,42.495956,23.794495,-13.641418,9156.000000,-0.370296,-0.774585,-0.512736,0.382787,-0.377178,0.544312,0.842043,0.477617,-0.250689,-26.502403,36.200954,32.023510,-26.502403,36.200954,32.023510
91570.000000,-0.337402,-0.811523,-0.515625,9157.000000,-4.821777,2.498627,0.179291,9157.000000,42.495956,24.394485,-13.491409,9157.000000,-0.368645,-0.775008,-0.513287,1.791715,2.140645,-0.042934,0.842170,0.476562,-0.252267,-26.482889,36.194519,31.996979,-26.482889,36.194519,31.996979
91580.000000,-0.374512,-0.824219,-0.532715,9158.000000,-4.638672,4.024506,0.728607,9158.000000,43.545959,24.394485,-13.491409,9158.000000,-0.366387,-0.775938,-0.513498,1.906425,3.560561,0.470802,0.841976,0.475805,-0.254336,-26.465891,36.186001,31.987658,-26.465891,36.186001,31.987658
91590.000000,-0.364258,-0.810058,-0.541504,9159.000000,-5.004883,3.902435,0.179291,9159.000000,43.395950,23.644485,-13.041412,9159.000000,-0.364093,-0.776977,-0.513559,1.478732,3.269961,-0.111810,0.841888,0.474974,-0.256173,-26.440489,36.180599,31.978752,-26.440489,36.180599,31.978752
91600.000000,-0.377930,-0.781738,-0.537109,9160.000000,-4.943848,2.742767,0.606537,9160.000000,43.395950,24.544495,-13.641418,9160.000000,-0.362101,-0.777773,-0.513762,1.490495,1.999205,0.289660,0.842081,0.473878,-0.257564,-26.416922,36.174377,31.959406,-26.416922,36.174377,31.959406
91610.000000,-0.371094,-0.773926,-0.527832,9161.000000,-5.554199,1.766205,-0.183105,9161.000000,43.395950,25.744492,-12.591415,9161.000000,-0.360656,-0.778128,-0.514242,0.853416,1.004088,-0.508105,0.842094,0.473427,-0.258351,-26.384136,36.174511,31.931400,-26.384136,36.174511,31.931400
91620.000000,-0.365723,-0.760742,-0.536133,9162.000000,-6.225586,0.789642,0.423431,9162.000000,43.995956,25.744492,-12.591415,9162.000000,-0.359781,-0.778018,-0.515021,0.208896,0.089786,0.099385,0.841671,0.474408,-0.257927,-26.356951,36.182095,31.894573,-26.356951,36.182095,31.894573
91630.000000,-0.351562,-0.786621,-0.520508,9163.000000,-6.591797,0.301361,0.057220,9163.000000,44.595963,24.094498,-12.441406,9163.000000,-0.359188,-0.777624,-0.516028,-0.089700,-0.280055,-0.275628,0.841381,0.475857,-0.256197,-26.326221,36.194416,31.852762,-26.326221,36.194416,31.852762
91640.000000,-0.345215,-0.785156,-0.512207,9164.000000,-6.835938,-0.122070,0.423431,9164.000000,44.595963,24.844498,-12.741409,9164.000000,-0.358527,-0.777318,-0.516949,-0.245803,-0.555361,0.082880,0.841798,0.476430,-0.253752,-26.299063,36.210030,31.805336,-26.299063,36.210030,31.805336
91650.000000,-0.362793,-0.799805,-0.504394,9165.000000,-6.164551,-0.305176,0.000000,9165.000000,43.995956,24.844498,-12.741409,9165.000000,-0.357747,-0.777346,-0.517446,0.488036,-0.575279,-0.344735,0.842612,0.476332,-0.251225,-26.267334,36.219242,31.754173,-26.267334,36.219242,31.754173
91660.000000,-0.374512,-0.822754,-0.496094,9166.000000,-5.676270,-1.892090,-0.366211,9166.000000,42.645950,25.144485,-13.491409,9166.000000,-0.357109,-0.777798,-0.517208,0.982489,-1.934133,-0.679955,0.843074,0.476476,-0.249393,-26.231623,36.222935,31.686506,-26.231623,36.222935,31.686506
91670.000000,-0.384766,-0.820312,-0.514160,9167.000000,-4.455566,-4.821777,-0.610352,9167.000000,42.645950,23.794495,-12.891418,9167.000000,-0.356829,-0.778647,-0.516122,2.131782,-4.454564,-0.867339,0.842952,0.477013,-0.248778,-26.193419,36.212906,31.591049,-26.193419,36.212906,31.591049
91680.000000,-0.398437,-0.814941,-0.535644,9168.000000,-3.417969,-7.690430,-0.488281,9168.000000,42.645950,23.794495,-12.891418,9168.000000,-0.357043,-0.779559,-0.514595,3.000153,-6.685481,-0.685216,0.842726,0.477272,-0.249045,-26.156927,36.190727,31.469677,-26.156927,36.190727,31.469677
91690.000000,-0.384766,-0.791504,-0.529785,9169.000000,-2.624512,-10.253906,-0.610352,9169.000000,43.995956,24.544495,-11.541412,9169.000000,-0.357814,-0.780147,-0.513166,3.316293,-8.409540,-0.749520,0.842855,0.477033,-0.249067,-26.120577,36.161751,31.325237,-26.120577,36.161751,31.325237
91700.000000,-0.374023,-0.793945,-0.529297,9170.000000,-1.953125,-11.657715,-2.380371,9170.000000,43.695953,25.144485,-12.741409,9170.000000,-0.358941,-0.780335,-0.512093,3.943319,-8.845963,-2.381860,0.843266,0.476816,-0.248089,-26.068871,36.123154,31.168365,-26.068871,36.123154,31.168365
91710.000000,-0.377441,-0.786621,-0.546387,9171.000000,-2.136230,-9.155273,-3.051758,9171.000000,44.295959,25.744492,-12.591415,9171.000000,-0.360107,-0.780178,-0.511513,3.451241,-5.475354,-2.815520,0.843504,0.477144,-0.246646,-26.013119,36.086632,31.037451,-26.013119,36.086632,31.037451
91720.000000,-0.350098,-0.807617,-0.528320,9172.000000,-2.319336,-6.652832,-3.723145,9172.000000,44.295959,24.094498,-13.041412,9172.000000,-0.360992,-0.779817,-0.511439,2.987961,-2.370639,-3.201670,0.843578,0.477636,-0.245438,-25.953175,36.052803,30.932358,-25.953175,36.052803,30.932358
91730.000000,-0.358398,-0.821289,-0.524414,9173.000000,-1.708984,-2.380371,-3.479004,9173.000000,43.545959,24.094498,-13.041412,9173.000000,-0.361276,-0.779621,-0.511538,3.311756,2.172158,-2.667148,0.843886,0.477373,-0.244890,-25.897276,36.013901,30.870110,-25.897276,36.013901,30.870110
91740.000000,-0.357422,-0.819824,-0.530273,9174.000000,-1.342773,2.132416,-2.136230,9174.000000,43.545959,24.394485,-12.741409,9174.000000,-0.360943,-0.779782,-0.511527,3.361975,6.550382,-1.117104,0.844351,0.476471,-0.245044,-25.855162,35.972069,30.852552,-25.855162,35.972069,30.852552
91750.000000,-0.368652,-0.802734,-0.541992,9175.000000,-2.685547,5.367279,-1.831055,9175.000000,45.345963,24.394485,-13.041412,9175.000000,-0.360252,-0.780096,-0.511536,1.760502,9.309210,-0.687138,0.844925,0.475262,-0.245413,-25.815868,35.944031,30.866396,-25.815868,35.944031,30.866396
91760.000000,-0.382324,-0.791992,-0.520508,9176.000000,-3.479004,5.489349,-1.525879,9176.000000,45.345963,25.444489,-13.041412,9176.000000,-0.359631,-0.780277,-0.511696,0.813986,8.820772,-0.291133,0.845685,0.473786,-0.245649,-25.779499,35.924374,30.880234,-25.779499,35.924374,30.880234
91770.000000,-0.394531,-0.783691,-0.529297,9177.000000,-3.417969,3.780365,-0.854492,9177.000000,42.345963,25.444489,-13.041412,9177.000000,-0.359551,-0.780173,-0.511912,0.762229,6.589049,0.422599,0.846019,0.473064,-0.245891,-25.750399,35.904800,30.876654,-25.750399,35.904800,30.876654
