emgT,emg,rms,mnf,mdf
53.000000,-0.030919,0.026404,8.420410,3.906250
54.000000,-0.029545,0.026569,8.632984,3.906250
55.000000,-0.025425,0.026690,8.850938,3.906250
56.000000,-0.026341,0.026820,9.109298,3.906250
57.000000,-0.024052,0.026927,9.375728,3.906250
58.000000,-0.027485,0.027067,9.601197,3.906250
59.000000,-0.026799,0.027200,9.817331,3.906250
60.000000,-0.025578,0.027320,10.022238,3.906250
61.000000,-0.024662,0.027431,10.233003,3.906250
62.000000,-0.022374,0.027522,10.447429,3.906250
63.000000,-0.024281,0.027629,10.681467,3.906250
64.000000,-0.023594,0.027729,10.904777,3.906250
65.000000,-0.023289,0.027827,11.136034,3.906250
66.000000,-0.025349,0.027942,11.341743,3.906250
67.000000,-0.024434,0.028049,11.545964,3.906250
68.000000,-0.020161,0.028121,11.751500,3.906250
69.000000,-0.018635,0.028183,11.956347,3.906250
70.000000,-0.021153,0.028262,12.167731,3.906250
71.000000,-0.021916,0.028347,12.362569,3.906250
72.000000,-0.023899,0.028448,12.555023,3.906250
73.000000,-0.021687,0.028530,12.742949,3.906250
74.000000,-0.025654,0.028645,12.914318,3.906250
75.000000,-0.021839,0.028728,13.084581,3.906250
76.000000,-0.019474,0.028794,13.269799,3.906250
77.000000,-0.018940,0.028856,13.455649,3.906250
78.000000,-0.022984,0.028948,13.622947,3.906250
79.000000,-0.023136,0.029040,13.780554,3.906250
80.000000,-0.021839,0.029122,13.923470,3.906250
81.000000,-0.022221,0.029207,14.070479,3.906250
82.000000,-0.018940,0.029268,14.195219,3.906250
83.000000,-0.018711,0.029328,14.330669,3.906250
84.000000,-0.020695,0.029401,14.469900,3.906250
85.000000,-0.023060,0.029491,14.605237,3.906250
86.000000,-0.021687,0.029571,14.719851,3.906250
87.000000,-0.020771,0.029644,14.829167,3.906250
88.000000,-0.017796,0.029697,14.938345,3.906250
89.000000,-0.015049,0.029735,15.041525,3.906250
90.000000,-0.016423,0.029780,15.150600,3.906250
91.000000,-0.019780,0.029846,15.255212,3.906250
92.000000,-0.017262,0.029896,15.348978,3.906250
93.000000,-0.017948,0.029950,15.431725,3.906250
94.000000,-0.022526,0.030034,15.514455,3.906250
95.000000,-0.018254,0.030090,15.595648,3.906250
96.000000,-0.008183,0.030101,15.680125,3.906250
